District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No
Bagalkot,Amengad PS,0091/2020,1,2020,9,2020-09-15 17:00:00.000,2020-09-15 17:05:00.000,2020-09-15 18:00:00.000,15/09/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",G.H.KUPPI   (PSI),1332599,NULL,123600010,"KAMATAGI VILLAGE NEAR BANNIKATTI, KAMATAGI VILLAGE NEAR BANNIKATTI",TOWARDS SOUTH 14 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,1,1,0,1,1,1,2020000115,1245,10470124520200091
Bagalkot,Amengad PS,0092/2020,1,2020,9,2020-09-16 00:40:00.000,2020-09-16 00:50:00.000,2020-09-16 16:00:00.000,16/09/2020,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,283,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,146 ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"BGK HND SH 20 ROAD HP PETROL BUNK KAMATAGI, BGK HND SH 20 ROAD HP PETROL BUNK KAMATAGI",TOWARDS WEST 14 KM FROM PS,RURAL BEAT NO 13,KAMATAGI,1,0,0,0,0,0,3,3,0,3,3,0,2020000116,1245,10470124520200092
Bagalkot,Amengad PS,0093/2020,1,2020,9,2020-09-18 14:50:00.000,2020-09-18 15:00:00.000,2020-09-18 17:05:00.000,18/09/2020,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA EXCISE ACT, 1965 U/s: 34,32 ",G.H.KUPPI   (PSI),1332599,NULL,123600010,"KANAKACHAL PAN SHOP IHOLE VILLAGE NEAR BUS STOP, KANAKACHAL PAN SHOP IHOLE VILLAGE NEAR BUS STOP",TO WARDS SOUTH 8 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,0,0,0,1,1,0,1,1,0,2020000117,1245,10470124520200093
Bagalkot,Amengad PS,0094/2020,1,2020,9,2020-09-20 12:10:00.000,2020-09-20 12:11:00.000,2020-09-20 13:45:00.000,20/09/2020,Non Heinous,Pending Trial,Written,Karnataka State Local Act,Karnataka Excise Act 1965,0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA EXCISE ACT, 1965 U/s: 32,34 IPC 1860 U/s: 273 ",D.H.YADAGERI   (HC),1982833,NULL,125400021,"AIHOLE VILLAGE SC COLONY  DONI HALLA ROAD, AIHOLE VILLAGE SC COLONY  DONI HALLA ROAD",TOWARDS SOUTH 08 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,0,0,0,1,1,0,1,1,0,2020000118,1245,10470124520200094
Bagalkot,Amengad PS,0095/2020,1,2020,9,2020-09-20 16:15:00.000,2020-09-20 16:30:00.000,2020-09-20 17:30:00.000,20/09/2020,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 273 KARNATAKA EXCISE ACT, 1965 U/s: 32,34 ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"AIHOLE VILLAGE SC COLONY, AIHOLE VILLAGE SC COLONY",TOWARDS SOUTH 8 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,0,0,0,1,1,0,1,1,0,2020000119,1245,10470124520200095
Bagalkot,Amengad PS,0096/2020,1,2020,9,2020-09-20 11:15:00.000,2020-09-20 11:20:00.000,2020-09-20 21:30:00.000,20/09/2020,Heinous,Pending Trial,Written,"SCHEDULED CASTE AND THE SCHEDULED TRIBES ",Scheduled Tribes Women,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 323,324,504,34 Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Amendment Ordinance 2014 U/s: 3(1)(r)(s) IPC 1860 U/s: 341 ",CHANDRAKANTHA NANDAREDDI  (Dy.SP),163795,NULL,41400001,"MURUDI VILLAGE COMPLAINANT FIELD, MURUDI VILLAGE COMPLAINANT FIELD",TO WARDS SOUTH 20 KM,OP RURAL BEAT NO 28,DAMMUR,0,1,0,0,0,0,2,2,0,2,2,0,2020000120,1245,10470124520200096
Bagalkot,Amengad PS,0097/2020,1,2020,9,2020-09-22 10:00:00.000,2020-09-22 10:01:00.000,2020-09-22 15:30:00.000,22/09/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",A.M.SALMANTAPI   (HC),1982822,NULL,123800001,"KAMATAGI TOWN INFRONT GANESH TEMPLE PUBLIC PLACE, KAMATAGI TOWN INFRONT GANESH TEMPLE PUBLIC PLACE",TOWARDS WEST 12 KM FROM PS,RURAL BEAT NO 13,KAMATAGI,1,0,0,0,0,0,0,1,0,1,1,1,2020000121,1245,10470124520200097
Bagalkot,Amengad PS,0098/2020,1,2020,9,2020-09-24 10:00:00.000,2020-09-24 10:05:00.000,2020-09-24 15:00:00.000,24/09/2020,Non Heinous,Convicted,NULL,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",ANAND H BHAGAVATI   (ASI),1774320,NULL,124200009,"AIHOLE VILLAGE ADIVESHVAR COOLDRINKS SHOP, AIHOLE VILLAGE ADIVESHVAR COOLDRINKS SHOP",TOWARDS SOUTH 8 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,0,0,0,0,1,0,1,1,1,2020000122,1245,10470124520200098
Bagalkot,Amengad PS,0099/2020,1,2020,9,2020-09-21 20:00:00.000,2020-09-21 20:01:00.000,2020-09-24 20:15:00.000,24/09/2020,Non Heinous,False Case,Written,MOLESTATION,Other Places,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 143,147,323,354,504,506,149 ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"SULEBHAVI VILLAGE, SULEBHAVI VILLAGE",TOWARDS SOUTH 2 KM FROM PS,RURAL BEAT NO 6,SULEBAVI,1,1,0,0,0,0,8,0,0,0,0,0,2020000123,1245,10470124520200099
Bagalkot,Amengad PS,0100/2020,1,2020,10,2020-10-07 19:00:00.000,2020-10-07 19:01:00.000,2020-10-08 07:15:00.000,08/10/2020,Heinous,Abated,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 304(A),338,337,279 ",Ayyanagouda V Patil (PI),18990190,NULL,116200005,"KAMATAGI AMINAGADA SH 20 ROAD NEAR LEKKAD FEILD, KAMATAGI AMINAGADA SH 20 ROAD NEAR LEKKAD FEILD",TOWARDS WEST 8 KM FROM PS,RURAL BEAT NO 3,AIHOLE,1,0,0,1,0,0,1,0,0,0,1,0,2020000124,1245,10470124520200100
Bagalkot,Amengad PS,0101/2020,1,2020,10,2020-10-06 12:00:00.000,2020-10-06 12:01:00.000,2020-10-10 11:00:00.000,10/10/2020,Non Heinous,Traced,Written,MISSING PERSON,Women,16.1415050000000000000000,75.8552429000000000000000,"IPC 1860 U/s: 00MP ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"BASARIKATTI VILLAGE, BASARIKATTI VILLAGE",TOWARDS WEST 21 KM,RURAL BEAT NO 13,KAMATAGI,0,1,0,0,0,0,0,0,0,0,0,0,2020000125,1245,10470124520200101
Bagalkot,Amengad PS,0102/2020,1,2020,10,2020-10-13 08:45:00.000,2020-10-13 09:15:00.000,2020-10-13 18:30:00.000,13/10/2020,Non Heinous,Pending Trial,Written,CRIMINAL TRESPASS,Others,15.9128790000000000000000,75.9283440000000000000000,"IPC 1860 U/s: 143,147,323,427,448,504,149 ",R.S.AMBIGER   (WHC),1878783,NULL,124200036,"VADAGERI VILLAGE IN COMPLAINAT HOUSE, VADAGERI VILLAGE IN COMPLAINAT HOUSE",TOWARDS SOUTH  14 KM FROM PS,OP RURAL BEAT NO 28,DAMMUR,0,1,0,0,0,0,10,5,3,8,9,0,2020000127,1245,10470124520200102
Bagalkot,Amengad PS,0103/2020,1,2020,10,2020-10-14 08:45:00.000,2020-10-14 08:46:00.000,2020-10-14 16:30:00.000,14/10/2020,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,16.0614270000000000000000,75.8695750000000000000000,"IPC 1860 U/s: 338,337,279 ",ANAND H BHAGAVATI   (ASI),1774320,NULL,124200009,"MULLUR EIHOLE ROAD NEAR MAHANTESH BELAVANAKI FIELD, MULLUR EIHOLE ROAD NEAR MAHANTESH BELAVANAKI FIELD",TOWARDS SOUTH 11 K.M FROM PS,RURAL BEAT NO 3,AIHOLE,3,0,0,0,0,0,2,2,0,2,2,0,2020000128,1245,10470124520200103
Bagalkot,Amengad PS,0105/2020,1,2020,10,2020-10-13 14:00:00.000,2020-10-13 17:00:00.000,2020-10-15 15:15:00.000,15/10/2020,Heinous,Pending Trial,Written,"SCHEDULED CASTE AND THE SCHEDULED TRIBES ",Scheduled Tribes,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 143,147,148,323,324,363,355,504,506,149 The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Amendment Bill, 2015 U/s: 3(1)(r),3(1)(s),3(2)(va) ",CHANDRAKANTHA NANDAREDDI  (Dy.SP),163795,NULL,41400001,"INFRONT OF COLD DRINKS SHOP AT BAGALKOT & KAMATAGI, INFRONT OF COLD DRINKS SHOP AT BAGALKOT & KAMATAGI",TOWARDS WEST 12 KM,RURAL BEAT NO 13,KAMATAGI,1,0,0,0,0,0,11,11,0,11,11,0,2020000130,1245,10470124520200105
Bagalkot,Amengad PS,0106/2020,1,2020,10,2020-10-16 00:30:00.000,2020-10-16 00:35:00.000,2020-10-16 01:45:00.000,16/10/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",Y.H.WALIKAR   (HC),1878696,NULL,124200040,"MURUDI VILLAGE INFRONT OF MASIDI, MURUDI VILLAGE INFRONT OF MASIDI",TOWARDS SOUTH 22 KM,OP RURAL BEAT NO 28,DAMMUR,0,0,0,0,0,0,1,12,0,12,12,0,2020000131,1245,10470124520200106
Bagalkot,Amengad PS,0107/2020,1,2020,10,2020-10-17 15:00:00.000,2020-10-17 15:10:00.000,2020-10-18 16:40:00.000,18/10/2020,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,16.1136800000000000000000,75.8762160000000000000000,"IPC 1860 U/s: 279,338 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181,3,146 ",R.S.AMBIGER   (WHC),1878783,NULL,124200036,"ON AMD KMT SH 20 ROAD NEAR GANTI FIELD, ON AMD KMT SH 20 ROAD NEAR GANTI FIELD",TOWARDS WEST 7  KM,RURAL BEAT NO 3,AIHOLE,1,0,0,0,0,0,1,1,0,1,1,0,2020000132,1245,10470124520200107
Bagalkot,Amengad PS,0108/2020,1,2020,10,2020-10-21 14:00:00.000,2020-10-21 14:01:00.000,2020-10-21 17:30:00.000,21/10/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"INFRONT OF GUDUR BUS STAND, INFRONT OF GUDUR BUS STAND",SOUTH 14 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,3,3,0,3,3,2,2020000135,1245,10470124520200108
Bagalkot,Amengad PS,0109/2020,1,2020,10,2020-10-22 13:00:00.000,2020-10-22 13:01:00.000,2020-10-22 16:00:00.000,22/10/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",R.S.AMBIGER   (WHC),1878783,NULL,124200036,"INFRONT OF KAMATAGI BUS STAND, INFRONT OF KAMATAGI BUS STAND",WEST 12 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,0,2,0,2,2,0,2020000136,1245,10470124520200109
Bagalkot,Amengad PS,0110/2020,1,2020,10,2020-10-23 16:00:00.000,2020-10-23 16:01:00.000,2020-10-23 17:45:00.000,23/10/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",R.S.AMBIGER   (WHC),1878783,NULL,124200036,"INFRONT OF AMINAGAD BUS STAND, INFRONT OF AMINAGAD BUS STAND",WEST 0.5 KM FROM PS,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,0,2,0,2,2,2,2020000137,1245,10470124520200110
Bagalkot,Amengad PS,0111/2020,1,2020,10,2020-10-24 09:00:00.000,2020-10-24 09:01:00.000,2020-10-24 11:00:00.000,24/10/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",D.H.YADAGERI   (HC),1982833,NULL,125400021,"KAMATAGI TOWN IN FRONT OF KEB, KAMATAGI TOWN IN FRONT OF KEB",WEST 12 KM FROM PS,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,0,2,0,2,2,2,2020000138,1245,10470124520200111
Bagalkot,Amengad PS,0112/2020,1,2020,10,2020-10-24 11:00:00.000,2020-10-24 11:01:00.000,2020-10-24 13:15:00.000,24/10/2020,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 279,337,338,304(A) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187,181,3 ",HOSAKERAPPA.K   (PI),164999,NULL,162800019,"ON AMINAGAD – KAMATAGI ROAD NEAR BANATAIKOLLA, ON AMINAGAD – KAMATAGI ROAD NEAR BANATAIKOLLA",WEST 2.5 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,2,0,0,0,0,0,1,0,0,0,1,0,2020000139,1245,10470124520200112
Bagalkot,Amengad PS,0113/2020,1,2020,10,2020-10-28 15:00:00.000,2020-10-28 15:01:00.000,2020-10-28 16:30:00.000,28/10/2020,Non Heinous,Pending Trial,Written,ATTEMPT TO MURDER,Civil Disputes,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 323,324,307,341,504,506,34 ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"IN KELUR FILED RS NO: 154 161, IN KELUR FILED RS NO: 154 161",SOUTH 10 KM,GUDUR OP BEAT NO 24,UPANAL,1,0,0,0,0,0,3,3,0,3,3,0,2020000140,1245,10470124520200113
Bagalkot,Amengad PS,0114/2020,1,2020,10,2020-10-28 15:00:00.000,2020-10-28 15:05:00.000,2020-10-28 17:30:00.000,28/10/2020,Non Heinous,Pending Trial,Written,ATTEMPT TO MURDER,"Due To Other Causes  ",0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 323,324,307,504,506 ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"KELUR VILLAGE COMPLAINANT FIELD, KELUR VILLAGE COMPLAINANT FIELD",TOWARDS SOUTH 13 KM,GUDUR OP BEAT NO 24,UPANAL,1,0,0,0,0,0,1,1,0,1,1,0,2020000141,1245,10470124520200114
Bagalkot,Amengad PS,0115/2020,1,2020,10,2020-10-31 15:45:00.000,2020-10-31 15:46:00.000,2020-10-31 18:30:00.000,31/10/2020,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 304(A),279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181,3,146 ",Ayyanagouda V Patil (PI),18990190,NULL,116200005,"AMD  BGK  SH 20 ROAD NEAR KMT NEKAR COLONY, AMD  BGK  SH 20 ROAD NEAR KMT NEKAR COLONY",TOWARDS WEST 12 KM FROM PS,RURAL BEAT NO 11,KAMATAGI ONE,1,0,0,0,0,0,1,0,0,0,1,0,2020000142,1245,10470124520200115
Bagalkot,Amengad PS,0116/2020,1,2020,11,2020-10-31 13:10:00.000,2020-10-31 13:30:00.000,2020-11-01 21:00:00.000,01/11/2020,Heinous,False Case,Written,"SCHEDULED CASTE AND THE SCHEDULED TRIBES ","Scheduled Caste  ",0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 323,324,307,341,392,504,506,34 The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Amendment Bill, 2015 U/s: 3(1)(r),3(1)(s),3(2)(V) ",CHANDRAKANTHA NANDAREDDI  (Dy.SP),163795,NULL,41400001,"NEAR BASARIKATTI CROSS, NEAR BASARIKATTI CROSS",WEST 18KM,RURAL BEAT NO 14,BASARIKATTI,1,0,0,0,0,0,1,0,0,0,0,0,2020000143,1245,10470124520200116
Bagalkot,Amengad PS,0117/2020,1,2020,11,2020-11-03 16:00:00.000,2020-11-03 16:01:00.000,2020-11-03 17:45:00.000,03/11/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",R.S.AMBIGER   (WHC),1878783,NULL,124200036,"INFRONT OF AMINAGAD BUS STAND, INFRONT OF AMINAGAD BUS STAND",WEST 0.5 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,0,1,0,1,1,1,2020000144,1245,10470124520200117
Bagalkot,Amengad PS,0118/2020,1,2020,11,2020-11-03 15:00:00.000,2020-11-03 15:01:00.000,2020-11-03 20:10:00.000,03/11/2020,Non Heinous,Pending Trial,Written,CASES OF HURT,"Simple Hurt ",0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 323,324,504,506 ",R.S.AMBIGER   (WHC),1878783,NULL,124200036,"CHILAPUR CROSS INFRONT OF VITTAL TEMPLE, CHILAPUR CROSS INFRONT OF VITTAL TEMPLE",TOWARDS SOUTH 9 KM FROM PS,RURAL BEAT NO 5,KYADIGERI,1,0,0,0,0,0,1,1,0,1,1,0,2020000145,1245,10470124520200118
Bagalkot,Amengad PS,0119/2020,1,2020,11,2020-11-04 18:30:00.000,2020-11-04 18:31:00.000,2020-11-05 15:15:00.000,05/11/2020,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 279,337,338,304(A) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,180,181,5(1),3,146 ",Ayyanagouda V Patil (PI),18990190,NULL,116200005,"ON AMINGAD KAMATAGI ROAD NEAR BANATI KOLLA, ON AMINGAD KAMATAGI ROAD NEAR BANATI KOLLA",WEST 03 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,3,0,0,0,0,0,3,1,0,1,3,0,2020000146,1245,10470124520200119
Bagalkot,Amengad PS,0120/2020,1,2020,11,2020-11-08 09:30:00.000,2020-11-08 09:35:00.000,2020-11-08 19:45:00.000,08/11/2020,Non Heinous,Pending Trial,Written,RIOTS,Others,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 506,34,504,323,324 ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"NEAR COMPLAIINANT FIELD, NEAR COMPLAIINANT FIELD",NORTH 22 KM FROM PS,GUDUR OP BEAT NO 23,MURUDI,1,0,0,0,0,0,6,3,0,3,3,0,2020000148,1245,10470124520200120
Bagalkot,Amengad PS,0121/2020,1,2020,11,2020-11-08 09:30:00.000,2020-11-08 09:31:00.000,2020-11-09 14:15:00.000,09/11/2020,Non Heinous,Pending Trial,Written,RIOTS,Others,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 143,147,323,341,504,506,149,34 ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"IN FRONT OF COMPLAINANT HOSE AT MURUDI, IN FRONT OF COMPLAINANT HOSE AT MURUDI",SOUTH 30KM,GUDUR OP BEAT NO 23,MURUDI,2,0,0,0,0,0,7,3,0,3,4,0,2020000149,1245,10470124520200121
Bagalkot,Amengad PS,0122/2020,1,2020,11,2020-11-09 14:15:00.000,2020-11-09 14:16:00.000,2020-11-09 16:30:00.000,09/11/2020,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279,304A ",Ayyanagouda V Patil (PI),18990190,NULL,116200005,"NEAR SAI SCHOOL BANATI KOLLA AT AMINAGAD, NEAR SAI SCHOOL BANATI KOLLA AT AMINAGAD",WEST 02 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,3,0,0,0,0,0,1,1,0,1,1,0,2020000150,1245,10470124520200122
Bagalkot,Amengad PS,0123/2020,1,2020,11,2020-11-11 09:00:00.000,2020-11-11 09:01:00.000,2020-11-11 09:15:00.000,11/11/2020,Heinous,Pending Trial,Sue-moto by Police,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Cultivated/Processed,0.0000000000000000000000,0.0000000000000000000000,"NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT, 1985 U/s: 20 (a),20(b) ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"IN MUDAKAPPA TALAWAR FIELD RS NO 40 AT DAMMUR, IN MUDAKAPPA TALAWAR FIELD RS NO 40 AT DAMMUR",SOUTH 20 KM,GUDUR OP RURAL BEAT NO 29,DAMMUR,0,0,0,0,0,0,2,2,0,2,2,0,2020000151,1245,10470124520200123
Bagalkot,Amengad PS,0124/2020,1,2020,11,2020-11-14 10:20:00.000,2020-11-14 10:21:00.000,2020-11-14 12:00:00.000,14/11/2020,Non Heinous,Pending Trial,Written,Karnataka State Local Act,Karnataka Excise Act 1965,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 273 KARNATAKA EXCISE ACT, 1965 U/s: 34,32 ",Y.H.WALIKAR   (HC),1878696,NULL,124200040,"CHIKKAMAGI VILLAGE NEAR KANNADA SCHOOL, CHIKKAMAGI VILLAGE NEAR KANNADA SCHOOL",TO WARDS NORTH 22 KM,RURAL BEAT NO 15,CHIKKAMAGI,0,0,0,0,0,0,1,1,0,1,1,0,2020000154,1245,10470124520200124
Bagalkot,Amengad PS,0125/2020,1,2020,11,2020-11-15 10:00:00.000,2020-11-15 10:05:00.000,2020-11-16 00:30:00.000,16/11/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),16.0582750000000000000000,75.9355200000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",ANAND H BHAGAVATI   (ASI),1774320,NULL,124200009,"AMINAGADP TOWN HUBBALI JIN PUBLIC PLACE, AMINAGADP TOWN HUBBALI JIN PUBLIC PLACE",TOWARDS EAST 2 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,0,15,0,15,15,15,2020000155,1245,10470124520200125
Bagalkot,Amengad PS,0126/2020,1,2020,11,2020-11-16 00:00:00.000,2020-11-16 00:05:00.000,2020-11-16 02:30:00.000,16/11/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),16.1007320000000000000000,75.8664440000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",ANAND H BHAGAVATI   (ASI),1774320,NULL,124200009,"KAMATAGI BUS STAND PUBLIC PLACE, KAMATAGI BUS STAND PUBLIC PLACE",TOWARDS WEST 13 KM,RURAL BEAT NO 11,KAMATAGI ONE,0,0,0,0,0,0,0,19,0,19,19,9,2020000156,1245,10470124520200126
Bagalkot,Amengad PS,0127/2020,1,2020,11,2020-11-16 01:01:00.000,2020-11-16 01:05:00.000,2020-11-16 04:30:00.000,16/11/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),16.1317240000000000000000,75.9434100000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",ANAND H BHAGAVATI   (ASI),1774320,NULL,124200009,"CHIKKAMAGI VILLAGE INFRONT OF SHIVRAJ AMBIGER SHOP, CHIKKAMAGI VILLAGE INFRONT OF SHIVRAJ AMBIGER SHOP",TOWARDS NORTH18 KM FROM PS,RURAL BEAT NO 15,CHIKKAMAGI,0,0,0,0,0,0,1,11,0,11,11,11,2020000157,1245,10470124520200127
Bagalkot,Amengad PS,0128/2020,1,2020,11,2020-11-18 00:00:00.000,2020-11-18 00:10:00.000,2020-11-18 01:45:00.000,18/11/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"ILAL VILLAGE INFRONT OF GRAM PANCHAYAT, ILAL VILLAGE INFRONT OF GRAM PANCHAYAT",TOWARDS SOUTH 20 KM,OP RURAL BEAT NO 28,DAMMUR,0,0,0,0,0,0,0,9,0,9,9,9,2020000158,1245,10470124520200128
Bagalkot,Amengad PS,0130/2020,1,2020,11,2020-11-22 16:15:00.000,2020-11-22 16:16:00.000,2020-11-22 18:30:00.000,22/11/2020,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 304(A),279 ",Ayyanagouda V Patil (PI),18990190,NULL,116200005,"KAMATAGI -GANJIHAL ROAD NEAR SURESH ANGADI FIELD, KAMATAGI -GANJIHAL ROAD NEAR SURESH ANGADI FIELD",TOWARDS NORTH 22 KM FROM PS,RURAL BEAT NO 20,BASANAL,0,1,0,0,0,0,1,1,0,1,1,0,2020000160,1245,10470124520200130
